product_code|gender|full_price|price|currency|country|item_url|brand|website|date|price_max
10520875400|Unisex|436.00|436.00|RMB|CHINA|http://item.jd.com/10520875400.html|外星人（waixingren）|JD.COM|20170214|436.00
1749221258|Unisex|168.00|168.00|RMB|CHINA|http://item.jd.com/1749221258.html|CHIEF|JD.COM|20170214|168.00
10541799243|Unisex|398.00|398.00|RMB|CHINA|http://item.jd.com/10541799243.html|菲斯瑞尔（Heathwell）|JD.COM|20170214|398.00
10807394849|Unisex|438.00|438.00|RMB|CHINA|http://item.jd.com/10807394849.html|aspire|JD.COM|20170214|438.00
10520525606|Unisex|488.00|199.00|RMB|CHINA|http://item.jd.com/10520525606.html|如康|JD.COM|20170214|488.00
10393615017|Unisex|368.00|328.00|RMB|CHINA|http://item.jd.com/10393615017.html|SMOK|JD.COM|20170214|368.00
10520994270|Unisex|988.00|368.00|RMB|CHINA|http://item.jd.com/10520994270.html|易星|JD.COM|20170214|988.00
1213456805|Unisex|988.00|568.00|RMB|CHINA|http://item.jd.com/1213456805.html|易星|JD.COM|20170214|988.00
1630389194|Unisex|658.00|188.00|RMB|CHINA|http://item.jd.com/1630389194.html|绿音（LUYIN）|JD.COM|20170214|658.00
1529317673|Unisex|168.00|168.00|RMB|CHINA|http://item.jd.com/1529317673.html|神骏（GHORSE）|JD.COM|20170214|168.00
10262863652|Unisex|792.00|158.00|RMB|CHINA|http://item.jd.com/10262863652.html|艾塔（itaste）|JD.COM|20170214|792.00
10437697208|Unisex|209.00|209.00|RMB|CHINA|http://item.jd.com/10437697208.html|Boulder|JD.COM|20170214|209.00
10489165368|Unisex|228.00|225.00|RMB|CHINA|http://item.jd.com/10489165368.html|JOBON|JD.COM|20170214|228.00
1461066376|Unisex|958.00|198.00|RMB|CHINA|http://item.jd.com/1461066376.html|特唯普（TRUVAPE）|JD.COM|20170214|958.00
1746759264|Unisex|138.00|108.00|RMB|CHINA|http://item.jd.com/1746759264.html|康诚一品（kingsong）|JD.COM|20170214|138.00
1774092046|Unisex|148.00|129.00|RMB|CHINA|http://item.jd.com/1774092046.html|JOBON|JD.COM|20170214|148.00
1019716573|Unisex|250.00|168.00|RMB|CHINA|http://item.jd.com/1019716573.html|康诚一品（kingsong）|JD.COM|20170214|250.00
10338790292|Unisex|899.00|798.00|RMB|CHINA|http://item.jd.com/10338790292.html|SMOK|JD.COM|20170214|899.00
3743877|Unisex|298.00|298.00|RMB|CHINA|http://item.jd.com/3743877.html|康诚一品（kingsong）|JD.COM|20170214|298.00
1472420888|Unisex|175.00|139.00|RMB|CHINA|http://item.jd.com/1472420888.html|易星|JD.COM|20170214|175.00
10374884070|Unisex|128.00|128.00|RMB|CHINA|http://item.jd.com/10374884070.html|VAPROS|JD.COM|20170214|128.00
1003835911|Unisex|339.00|168.00|RMB|CHINA|http://item.jd.com/1003835911.html|Tiltil Mitil|JD.COM|20170214|339.00
1686610445|Unisex|130.00|130.00|RMB|CHINA|http://item.jd.com/1686610445.html|易清草|JD.COM|20170214|130.00
10940713068|Unisex|168.00|129.00|RMB|CHINA|http://item.jd.com/10940713068.html|帝国伯爵（EMPERORCOUNT 1907）|JD.COM|20170214|168.00
1526950824|Unisex|168.00|168.00|RMB|CHINA|http://item.jd.com/1526950824.html|神骏（GHORSE）|JD.COM|20170214|168.00
1022292926|Unisex|188.00|188.00|RMB|CHINA|http://item.jd.com/1022292926.html|大船|JD.COM|20170214|188.00
10896458067|Unisex|1998.00|1998.00|RMB|CHINA|http://item.jd.com/10896458067.html|贝尔莎（bertha）|JD.COM|20170214|1998.00
11053279345|Unisex|138.00|138.00|RMB|CHINA|http://item.jd.com/11053279345.html|首领（Chief）|JD.COM|20170214|138.00
10460145399|Unisex|158.00|129.00|RMB|CHINA|http://item.jd.com/10460145399.html|IMCO|JD.COM|20170214|158.00
1787015139|Unisex|322.00|179.00|RMB|CHINA|http://item.jd.com/1787015139.html|艾塔（itaste）|JD.COM|20170214|322.00
1640389012|Unisex|298.00|298.00|RMB|CHINA|http://item.jd.com/1640389012.html|如康|JD.COM|20170214|298.00
10543873007|Unisex|358.00|358.00|RMB|CHINA|http://item.jd.com/10543873007.html|SMOK|JD.COM|20170214|358.00
10637754087|Unisex|145.00|145.00|RMB|CHINA|http://item.jd.com/10637754087.html|外星人（waixingren）|JD.COM|20170214|145.00
1105805712|Unisex|398.00|165.00|RMB|CHINA|http://item.jd.com/1105805712.html|Tiltil Mitil|JD.COM|20170214|398.00
10763717802|Unisex|299.00|299.00|RMB|CHINA|http://item.jd.com/10763717802.html|恩康|JD.COM|20170214|299.00
11132357053|Unisex|398.00|248.00|RMB|CHINA|http://item.jd.com/11132357053.html|菲斯瑞尔（Heathwell）|JD.COM|20170214|398.00
1633090353|Unisex|138.00|135.00|RMB|CHINA|http://item.jd.com/1633090353.html|圣百柯|JD.COM|20170214|138.00
1321979741|Unisex|1688.00|338.00|RMB|CHINA|http://item.jd.com/1321979741.html|特唯普（TRUVAPE）|JD.COM|20170214|1688.00
10426412157|Unisex|198.00|108.00|RMB|CHINA|http://item.jd.com/10426412157.html|万喜（vensi）|JD.COM|20170214|198.00
10443398148|Unisex|428.00|368.00|RMB|CHINA|http://item.jd.com/10443398148.html|SMOK|JD.COM|20170214|428.00
10644216122|Unisex|148.00|148.00|RMB|CHINA|http://item.jd.com/10644216122.html|云门囤|JD.COM|20170214|148.00
10054611151|Unisex|188.00|128.00|RMB|CHINA|http://item.jd.com/10054611151.html|爱使达|JD.COM|20170214|188.00
1022451069|Unisex|398.00|398.00|RMB|CHINA|http://item.jd.com/1022451069.html|都柏特（S.dubtnt）|JD.COM|20170214|398.00
10340347392|Unisex|698.00|528.00|RMB|CHINA|http://item.jd.com/10340347392.html|SMOK|JD.COM|20170214|698.00
